realtime,framenum,rendertime(ms),GPUUtil(%)
4.428636,518,6.169800,79
4.436505,519,3.960800,79
4.445782,520,5.216700,79
4.453736,521,6.058000,79
4.462547,522,4.319400,79
4.470492,523,6.274300,79
4.478420,524,4.194400,79
4.488236,526,5.487400,79
4.494741,526,5.527400,79
4.503120,527,4.837600,79
4.511427,528,6.129600,79
4.520795,529,8.544900,78
4.529847,530,5.194800,78
4.538425,531,4.287300,78
4.546031,533,4.838900,78
4.552581,533,5.606200,78
4.562121,534,5.952900,78
4.569378,535,5.187000,78
4.578295,536,5.757400,78
4.586882,537,6.352900,78
4.595211,538,6.102900,78
4.603871,539,6.299200,78
4.611612,540,5.762700,78
4.620332,541,4.144000,78
4.628459,542,5.924500,78
4.636652,543,3.924200,78
4.645645,544,5.866000,78
4.653312,545,5.065800,78
4.662045,546,4.285900,78
4.670425,547,12.667100,78
4.678301,548,5.769500,78
4.686721,549,4.681100,78
4.695427,550,6.398300,78
4.703439,551,3.853000,78
4.711794,552,6.083100,78
4.720397,553,4.219800,77
4.729626,554,4.902800,77
4.736718,555,5.520800,77
4.745209,556,5.002500,77
4.753856,557,4.150500,77
4.762691,558,4.445500,77
4.770580,559,5.717600,77
4.778542,560,6.165800,77
4.786720,561,5.335700,77
4.795169,562,6.171700,77
4.803487,563,6.068900,77
4.811632,564,3.923000,77
4.820400,565,6.228100,77
4.828401,566,5.191500,77
4.836202,567,3.872900,77
4.845493,568,13.164800,77
4.853661,569,4.285600,77
4.861814,570,6.005300,77
4.870446,571,5.003100,77
4.878330,572,5.787800,77
4.886664,573,6.050200,77
4.895344,574,3.762800,77
4.903322,575,5.733200,77
4.911946,576,6.311400,77
4.920275,577,6.083500,77
4.929465,578,5.073900,77
4.938475,579,4.013200,77
4.945911,580,6.304900,77
4.953606,581,7.247200,77
4.961781,582,6.052600,77
4.970067,583,4.425500,77
4.978750,584,5.893900,77
4.986994,585,7.252600,77
4.995532,586,4.146500,77
5.004063,587,6.104500,77
5.012253,588,5.778500,77
5.020053,589,6.172900,77
5.028768,590,4.355000,77
5.036290,591,4.399500,77
5.045012,592,5.097900,77
5.053541,593,6.072200,77
5.062024,594,6.102800,77
5.070503,595,6.127600,77
5.078326,596,5.751000,77
5.086613,597,6.073000,77
5.095145,598,6.086800,77
5.103555,599,3.931600,77
5.111737,600,6.080500,77
5.120463,601,6.339600,77
5.129732,602,6.747000,77
5.136717,603,13.741100,77
5.145155,604,3.972200,77
5.153864,605,6.207800,77
5.162519,606,6.190900,77
5.169712,607,5.092900,77
5.178820,608,5.146500,77
5.186831,609,5.683100,77
5.195437,610,4.286400,77
5.203779,611,6.074300,77
5.212072,612,3.882700,77
5.220402,613,6.056800,77
5.228556,614,5.919900,77
5.236523,615,5.370800,77
5.245271,616,14.120800,77
5.253929,617,4.304300,77
5.262136,618,5.281800,77
5.270520,619,4.587800,77
5.278374,620,3.889500,77
5.286613,621,4.653200,77
5.295131,622,6.066700,77
5.303340,623,5.777200,77
5.311741,624,4.095400,77
5.320101,625,6.078200,78
5.329607,626,5.022000,78
5.338822,628,5.950000,78
5.344598,628,4.524300,78
5.353465,629,5.028000,78
5.361948,630,4.321400,78
5.371135,631,5.513000,78
5.378819,632,5.620200,78
5.387203,633,6.058300,78
5.396748,635,5.578200,78
5.403010,635,5.471700,78
5.411785,636,4.083500,78
5.420261,637,5.081500,78
5.428596,638,6.010900,78
5.436592,639,3.837600,78
5.444894,640,6.077800,78
5.453500,641,6.227000,78
5.461930,642,6.200500,78
5.472241,644,4.492500,78
5.478241,644,5.202200,78
5.487025,645,5.261200,78
5.494470,646,5.685900,78
5.503120,647,4.843300,78
5.511689,648,6.108500,78
5.520549,650,4.474600,78
5.528381,650,5.360500,78
5.536556,651,6.224100,78
5.546307,652,4.938000,78
5.553574,653,5.174900,78
5.561528,654,5.761100,78
5.569861,655,4.530400,78
5.578516,656,6.196600,78
5.587140,657,5.823400,78
5.595070,658,5.241200,78
5.603490,659,6.067400,78
5.611735,660,5.871400,78
5.620567,661,5.147200,78
5.628594,662,6.110300,78
5.636880,663,5.069700,78
5.645172,664,5.845200,78
5.653301,665,5.852800,78
5.662273,666,5.399200,78
5.670165,667,5.797600,78
5.678221,668,5.825700,78
5.686577,669,6.178700,78
5.694664,670,5.735700,78
5.703589,671,5.141900,78
5.712224,672,4.263400,78
5.720597,673,6.133800,79
5.729458,674,4.934900,79
5.738335,675,5.340400,79
5.746064,676,4.507700,79
5.753651,677,6.123000,79
5.762339,678,6.344900,79
5.770709,679,4.742500,79
5.778705,680,6.165400,79
5.787623,681,6.135600,79
5.795257,682,5.261300,79
5.803734,683,6.226400,79
5.811958,684,4.097700,79
5.820717,685,5.306800,79
5.828692,686,5.163500,79
5.836471,687,5.907400,79
5.845126,688,5.089000,79
5.853694,689,6.094000,79
5.862175,690,4.264700,79
5.870599,691,6.174300,79
5.878468,692,4.221800,79
5.887305,693,6.107000,79
5.895915,694,6.198500,79
5.903568,695,4.048800,79
5.911943,696,6.128900,79
5.920558,698,4.278100,78
5.928124,698,5.278900,78
5.936409,699,6.051800,78
5.944609,700,6.116700,78
5.952884,701,6.017300,78
5.961466,702,5.043800,78
5.970338,703,4.817000,78
5.978629,704,6.023900,78
5.986670,705,5.094100,78
5.995323,706,3.607000,78
6.003748,707,6.153800,78
6.011727,708,3.930200,78
6.021339,709,5.995000,78
6.028859,710,5.330700,78
6.036543,711,3.922900,78
6.045662,712,5.039800,78
6.053838,713,6.111700,78
6.063313,714,5.116400,78
6.070700,715,4.825000,78
6.078534,716,4.182300,78
6.086357,717,5.030700,78
6.095121,718,6.267500,78
6.103229,719,5.820900,78
6.111919,720,5.073200,78
6.120544,721,5.183500,77
6.129149,722,5.629000,77
6.138716,724,5.707300,77
6.144813,724,4.981300,77
6.153627,725,5.039200,77
6.163331,727,5.419100,77
6.169182,727,5.014600,77
6.178597,728,5.072300,77
6.186557,729,5.070800,77
6.195195,730,6.223300,77
6.203584,731,6.101700,77
6.211848,732,4.017100,77
6.220427,733,12.596400,77
6.228653,734,6.133400,77
6.236427,735,4.409600,77
6.245170,736,5.158400,77
6.253662,737,4.138800,77
6.262402,738,4.385400,77
6.271530,739,5.477400,77
6.278543,740,5.027400,77
6.286741,741,4.123000,77
6.295971,742,5.382400,77
6.304052,743,4.087700,77
6.311567,744,5.099300,77
6.319970,745,4.993100,77
6.329188,746,5.678700,77
6.336589,747,5.099000,77
6.345002,748,3.645000,77
6.353516,749,4.164800,77
6.361760,750,5.945400,77
6.370369,751,5.420400,77
6.379359,752,5.365600,77
6.386914,753,5.375900,77
6.396483,754,4.920100,77
6.404053,755,6.091200,77
6.411501,756,5.025900,77
6.420469,757,4.941100,77
6.428172,758,5.574400,77
6.436422,759,5.815900,77
6.444570,760,4.463000,77
6.452731,761,4.119700,77
6.461845,762,5.483300,77
6.469458,763,5.572200,77
6.478255,764,5.663800,77
6.486235,765,5.647400,77
6.495245,766,5.122700,77
6.503392,767,5.664100,77
6.511578,768,5.690500,77
6.520356,769,4.955300,76
6.529182,770,5.535300,76
6.536671,771,13.024700,76
6.545121,772,3.947400,76
6.553583,773,4.859300,76
6.561745,774,4.558600,76
6.569333,775,5.643500,76
6.577937,776,5.214000,76
6.586336,777,5.098500,76
6.595535,778,5.020700,76
6.603285,779,5.681500,76
6.611771,780,4.853400,76
6.619538,781,4.087600,76
6.628071,782,5.553400,76
6.635889,783,5.376400,76
6.644559,784,4.917400,76
6.653394,785,6.173300,76
6.661637,786,5.980300,76
6.671772,787,5.607700,76
6.678630,788,6.341800,76
6.687132,789,5.892600,76
6.694860,790,3.615600,76
6.702674,791,5.459500,76
6.711615,792,4.956900,76
6.719602,794,4.450900,77
6.727516,794,5.081800,77
6.736132,795,4.596300,77
6.745002,796,5.031000,77
6.753482,797,5.920200,77
6.761583,798,5.687900,77
6.769831,799,4.386700,77
6.778329,800,4.878700,77
6.786424,801,5.992800,77
6.795626,802,5.138600,77
6.804435,803,4.480200,77
6.811785,804,5.329100,77
6.820526,805,4.977900,77
6.828165,806,5.611600,77
6.835736,807,5.183000,77
6.845197,808,5.084800,77
6.853713,809,4.117500,77
6.861649,810,5.563700,77
6.869030,811,5.426800,77
6.878560,812,5.025700,77
6.886445,813,5.913600,77
6.894745,814,4.704400,77
6.903130,815,4.581400,77
6.911838,816,4.991800,77
6.919266,817,5.907400,76
6.929157,818,5.678200,76
6.938189,819,5.254600,76
6.945526,820,4.005000,76
6.952937,821,5.467400,76
6.961643,822,4.671800,76
6.970272,823,4.785200,76
6.978802,824,4.327000,76
6.986151,825,4.661200,76
6.994576,826,4.590700,76
7.003124,827,4.597400,76
7.011764,828,4.802300,76
7.020423,829,4.959200,76
7.028452,830,5.949000,76
7.036104,831,5.606200,76
7.044973,832,4.957400,76
7.053129,833,5.613100,76
7.061082,834,5.463700,76
7.071774,835,5.131900,76
7.078746,836,4.680500,76
7.085897,837,4.419500,76
7.095468,838,5.964300,76
7.103416,839,4.394500,76
7.112172,840,5.100100,76
7.120159,841,5.592600,76
7.128164,842,6.011700,76
7.138509,844,5.052700,76
7.144944,844,5.107100,76
7.152439,845,5.482000,76
7.160984,846,4.500200,76
7.169974,847,4.977000,76
7.177972,848,5.101300,76
7.186387,849,7.474400,76
7.195387,850,5.012100,76
7.203763,851,4.191800,76
7.212046,852,6.175900,76
7.220429,853,7.822800,76
7.228217,854,5.776500,76
7.237864,855,5.798800,76
7.245602,856,5.657300,76
7.253666,857,4.210100,76
7.261689,858,5.726600,76
7.270537,859,5.057100,76
7.278196,860,5.690800,76
7.285972,861,5.471900,76
7.295123,862,5.107400,76
7.303199,863,4.681400,76
7.311455,864,5.747500,76
7.320500,865,5.264900,77
7.328886,866,5.323900,77
7.338979,868,6.902700,77
7.344693,868,4.728700,77
7.353651,869,5.052900,77
7.362565,870,5.466800,77
7.371215,871,4.572000,77
7.378598,872,5.063100,77
7.388023,873,5.484400,77
7.395739,874,6.115200,77
7.403666,875,5.650400,77
7.411166,876,5.639000,77
7.421613,877,6.005600,77
7.428714,878,6.547200,77
7.436949,879,5.364100,77
7.445335,880,5.750600,77
7.453832,881,5.977300,77
7.461974,882,5.673000,77
7.470019,883,5.599100,77
7.478561,884,6.065700,77
7.486440,885,13.941200,77
7.495250,886,5.302100,77
7.503425,887,3.956300,77
7.511152,888,5.525200,77
7.518435,889,5.290000,78
7.528922,890,5.720900,78
7.536759,891,5.553900,78
7.546011,892,4.777100,78
7.553127,893,4.912600,78
7.561522,894,4.779300,78
7.569473,895,4.233800,78
7.579370,896,6.045400,78
7.586860,897,4.487800,78
7.595363,898,5.972500,78
7.603828,899,4.939900,78
7.611550,900,6.042700,78
7.620636,901,5.015100,78
7.628451,902,5.621300,78
7.636105,903,4.785800,78
7.645501,904,5.170700,78
7.653752,905,4.076200,78
7.661801,906,5.647100,78
7.669946,907,5.738100,78
7.677758,908,5.525500,78
7.687144,909,5.413800,78
7.695820,910,4.561900,78
7.702616,911,4.372600,78
7.711322,912,4.550000,78
7.720299,913,5.870700,76
7.728794,914,4.925900,76
7.738399,915,5.062700,76
7.745803,916,4.444300,76
7.753665,917,5.629800,76
7.762944,918,5.381700,76
7.769441,919,4.382000,76
7.778253,920,5.334200,76
7.786813,921,5.378500,76
7.795152,922,4.706200,76
7.803677,923,4.698700,76
7.811561,924,6.086000,76
7.820598,925,5.698500,76
7.828570,926,5.114100,76
7.836835,927,4.906100,76
7.845107,928,6.166200,76
7.854114,929,4.642400,76
7.862316,930,6.406200,76
7.872330,932,5.907800,76
7.878044,932,4.941100,76
7.886914,933,4.818200,76
7.895519,934,6.182800,76
7.903224,935,5.565200,76
7.912295,936,5.065700,76
7.920365,937,4.143600,77
7.928895,938,5.235800,77
7.936080,939,4.915900,77
7.945143,940,4.990700,77
7.953810,941,4.119900,77
7.962293,942,6.014400,77
7.970227,943,5.374400,77
7.979660,944,5.461500,77
7.987749,945,5.112400,77
7.995883,946,6.222000,77
8.005633,947,5.496000,77
8.012632,948,5.225100,77
8.021593,949,5.742800,77
8.029647,950,4.273000,77
8.038030,951,5.175200,77
8.047985,953,5.594400,77
8.053672,953,4.900900,77
8.063023,954,5.107900,77
8.072086,955,5.861800,77
8.079174,956,6.590500,77
8.089247,957,4.586600,77
8.102506,958,5.653200,77
8.110097,959,5.172700,77
8.118554,960,4.134400,74
8.128412,961,5.236100,74
8.136245,962,5.984300,74
8.144336,963,5.657300,74
8.151298,964,6.297900,74
8.159739,965,4.208000,74
8.167552,966,5.003100,74
8.175643,967,5.580500,74
8.184508,968,4.884900,74
8.193136,969,4.207200,74
8.201643,970,4.161900,74
8.209660,971,5.705600,74
8.218394,972,4.913900,74
8.226128,973,5.658000,74
8.234057,974,6.075700,74
8.242392,975,3.879500,74
8.251152,976,12.642100,74
8.259892,977,4.369700,74
