realtime,framenum,rendertime(ms),GPUUtil(%)
5.830789,328,15.946000,99
5.847310,329,16.021200,99
5.863754,330,15.955100,99
5.880239,331,15.979000,99
5.896768,332,15.743500,99
5.913222,333,15.826900,99
5.929688,334,15.902200,99
5.946447,335,16.272500,99
5.962926,336,15.997500,99
5.979122,337,15.691100,99
5.995759,338,12.905600,99
6.012345,339,16.158400,99
6.029497,340,16.643600,99
6.046145,341,16.141600,99
6.062924,342,16.283700,99
6.079291,343,15.879500,99
6.095992,344,15.906500,99
6.112438,345,15.962900,99
6.129379,346,16.437300,99
6.146154,347,16.279900,99
6.162570,348,15.931800,99
6.178921,349,15.866100,99
6.195390,350,12.979700,99
6.211435,351,15.660400,99
6.228358,352,16.421200,99
6.244836,353,15.986400,99
6.260918,354,15.592400,99
6.277289,355,15.580600,99
6.293234,356,15.008200,99
6.309592,357,15.857800,99
6.325217,358,15.125700,99
6.341670,359,15.953700,99
6.357869,360,15.254400,99
6.374223,361,15.479900,99
6.389984,362,15.274200,99
6.406093,363,15.628500,99
6.421583,364,14.993600,99
6.437874,365,15.800000,99
6.453795,366,15.081200,99
6.469921,367,15.636300,99
6.485730,368,15.161300,99
6.501631,369,15.397000,99
6.517282,370,15.134000,99
6.533281,371,15.007500,99
6.548875,372,15.089500,99
6.564345,373,14.986100,99
6.579859,374,15.016800,99
6.595192,375,13.006200,99
6.610493,376,14.940300,99
6.626037,377,14.854500,99
6.641849,378,15.350300,99
6.656734,379,13.922300,99
6.672005,380,14.568800,99
6.687371,381,14.865800,99
6.702655,382,14.787400,99
6.717933,383,14.788100,99
6.733286,384,14.334900,99
6.748489,385,14.715700,99
6.763661,386,14.681700,99
6.778900,387,14.747200,99
6.794733,388,12.499200,99
6.810175,389,15.068400,99
6.825216,390,14.534100,99
6.840701,391,14.991000,99
6.855743,392,14.168300,99
6.870896,393,14.681200,99
6.886231,394,14.566500,99
6.901814,395,15.086400,99
6.917040,396,14.716200,99
6.932141,397,14.378600,99
6.947349,398,14.665000,99
6.962392,399,14.553800,99
6.977573,400,14.288900,99
6.992649,401,10.542300,99
7.008062,402,15.041900,99
7.022938,403,14.374300,99
7.038072,404,14.636000,99
7.053266,405,14.369200,99
7.068197,406,14.426000,99
7.083561,407,14.852600,99
7.098576,408,14.505500,99
7.113196,409,13.811900,99
7.128063,410,14.372400,99
7.143214,411,14.654800,99
7.157879,412,14.187900,99
7.173235,413,14.383300,99
7.188097,414,14.369200,99
7.202813,415,14.214600,99
7.218005,416,14.701200,99
7.233305,417,14.263100,99
7.247830,418,14.035100,99
7.262766,419,14.447600,99
7.277834,420,14.564200,99
7.292811,421,14.253700,99
7.308212,422,14.815500,99
7.322883,423,14.159700,99
7.337610,424,14.229800,99
7.351988,425,13.395900,99
7.367080,426,14.597800,99
7.381195,427,13.602300,99
7.395893,428,13.439400,99
7.410560,429,14.234300,99
7.425066,430,14.009700,99
7.439833,431,14.272900,99
7.454519,432,13.901000,99
7.469316,433,14.368000,99
7.483935,434,14.120200,99
7.500335,435,15.894600,99
7.515226,436,14.102800,99
7.530063,437,14.391600,99
7.544894,438,14.330800,99
7.559841,439,14.455800,99
7.574635,440,14.001800,99
7.589109,441,14.050900,99
7.603716,442,14.125500,99
7.618600,443,14.377100,99
7.633432,444,13.995200,99
7.647742,445,13.848800,99
7.662325,446,14.078400,99
7.677663,447,14.555800,99
7.691961,448,13.583800,99
7.706588,449,14.163200,99
7.721220,450,14.133500,99
7.735664,451,13.635700,99
7.750092,452,14.007500,99
7.764087,453,13.498500,99
7.778579,454,13.986300,99
7.792648,455,10.788300,99
7.807086,456,13.937200,99
7.821052,457,13.472700,99
7.835555,458,13.722700,99
7.850077,459,14.102100,99
7.864458,460,13.893500,99
7.878697,461,13.752800,99
7.892974,462,13.499900,99
7.907599,463,14.203800,99
7.922117,464,14.012900,99
7.936485,465,13.507200,99
7.950717,466,13.551900,99
7.964768,467,13.567700,99
7.978989,468,13.715800,99
7.993381,469,11.313600,99
8.007785,470,13.975100,99
8.021849,471,13.557400,99
8.036423,472,13.980700,99
8.050313,473,13.176200,99
8.064628,474,13.843800,99
8.078899,475,13.779200,99
8.093190,476,13.502500,99
8.107646,477,13.961300,99
8.121462,478,13.326000,99
8.135439,479,12.949600,99
8.149928,480,13.994300,99
