realtime,framenum,rendertime(ms),GPUUtil(%)
14.475149,764,11.176700,60
14.490442,765,8.733500,60
14.517602,766,16.840000,60
14.529018,767,11.253300,60
14.541443,768,9.185500,67
14.557714,769,9.443600,67
14.574650,770,10.359400,67
14.590918,771,9.605200,67
14.608962,772,11.623800,67
14.624448,773,8.086900,67
14.643137,774,11.767700,67
14.658629,775,8.749200,67
14.674786,776,9.377800,67
14.693466,777,12.020300,67
14.707310,778,10.357100,67
14.724112,779,10.146400,67
14.741840,780,10.483000,67
14.757765,781,9.261500,67
14.777472,782,13.459200,67
14.791027,783,10.480100,67
14.807536,784,9.472000,67
14.826567,785,12.488400,67
14.841306,786,11.612900,67
14.857976,787,9.842600,67
14.875977,788,11.300300,67
14.894732,789,12.033300,67
14.910395,790,12.175400,67
14.925616,791,8.851700,67
14.940543,792,8.336500,67
14.958357,793,11.133000,67
14.976220,794,10.983200,67
14.991903,795,9.140700,67
15.008002,796,9.218600,67
15.025343,797,10.544700,67
15.041028,798,8.707200,67
15.059809,799,11.970100,67
15.073858,800,10.903700,67
15.092982,801,8.589700,67
15.108352,802,8.425300,67
15.126739,803,11.813300,67
15.141637,804,8.173800,68
15.157858,805,9.397800,68
15.175481,806,10.248700,68
15.191386,807,8.893500,68
15.211442,808,10.410500,68
15.224807,809,10.274600,68
15.244051,810,12.490900,68
15.257897,811,10.793600,68
15.274651,812,10.035300,68
15.292910,813,10.079300,68
15.308332,814,8.600700,68
15.326425,815,11.178900,68
15.343748,816,10.523100,66
15.357674,817,10.429600,66
15.376203,818,10.202300,66
15.390102,819,10.779700,66
15.407806,820,11.010600,66
15.425266,821,10.461500,66
15.443941,822,12.109600,66
15.457815,823,10.446500,66
15.474096,824,9.715800,66
15.494091,825,9.684700,66
15.507416,826,9.988200,66
15.527015,827,12.577200,66
15.540559,828,10.082900,68
15.557422,829,9.929500,68
15.575193,830,10.681600,68
15.591013,831,8.998200,68
15.610179,832,12.622900,68
15.623894,833,10.322100,68
15.641939,834,7.863600,68
