realtime,framenum,rendertime(ms),GPUUtil(%)
7.349675,868,7.628700,99
7.358387,869,8.171900,99
7.366437,870,6.877600,99
7.374313,871,7.274000,99
7.382640,872,7.770900,99
7.390669,873,7.380900,99
7.398503,874,7.366300,99
7.406013,875,6.580900,99
7.414799,876,6.743200,99
7.422749,877,6.188300,99
7.430752,878,5.662700,99
7.439354,879,6.783200,99
7.447752,880,6.069800,99
7.456022,881,6.329800,99
7.464284,882,6.583200,99
7.472865,883,6.649700,99
7.481481,884,6.257100,99
7.489543,885,7.377200,99
7.497797,886,6.573900,99
7.506088,887,6.993900,99
7.514346,888,6.209500,99
7.523040,889,6.909600,99
7.531034,890,5.719400,99
7.539154,891,6.269000,99
7.548128,892,6.668100,99
7.556010,893,7.209100,99
7.564021,894,6.208400,99
7.572543,895,6.715600,99
7.580871,896,6.637000,92
7.589244,897,6.932700,92
7.597824,898,7.054100,92
7.606180,899,7.136900,92
7.614781,900,7.015700,92
7.623243,901,6.970600,92
7.631116,902,5.822500,92
7.639337,903,6.556400,92
7.647774,904,7.265700,92
7.655933,905,6.128300,92
7.664137,906,6.323700,92
7.672485,907,6.660600,92
7.681008,908,6.674500,92
7.689097,909,7.036900,92
7.697459,910,6.599700,92
7.705702,911,5.849900,92
7.714320,912,6.952900,92
7.722386,913,6.509600,92
7.730942,914,6.568500,92
7.739173,915,6.290000,92
7.747909,916,6.513100,92
7.756153,917,6.241800,92
7.764954,918,7.042300,92
7.772496,919,6.884900,92
7.780880,920,6.876000,90
7.789175,921,6.168100,90
7.797505,922,6.418800,90
7.807139,923,6.743300,90
7.814290,924,6.537400,90
7.822755,925,6.716900,90
7.830584,926,5.354700,90
7.839039,927,6.758400,90
7.847535,928,6.201100,90
7.856326,929,6.822800,90
7.863987,930,6.899000,90
7.872310,931,6.282300,90
7.880740,932,6.706500,90
7.889255,933,6.208900,90
7.897292,934,6.247500,90
7.905921,935,6.369600,90
7.914650,936,7.092100,90
7.922388,937,6.321000,90
7.930640,938,6.575900,90
7.938923,939,6.335300,90
7.947594,940,6.487100,90
7.956295,941,6.677000,90
7.964091,942,5.971400,90
7.972472,943,6.696900,90
7.980956,944,6.680900,88
7.988966,945,7.060100,88
7.997347,946,6.562600,88
8.005593,947,6.298400,88
8.014185,948,6.877800,88
8.022931,949,7.046000,88
8.030329,950,6.726800,88
8.038768,951,6.899200,88
8.047206,952,5.633500,88
8.055949,953,6.894300,88
8.063907,954,6.341900,88
8.072261,955,6.686500,88
8.080823,956,6.727200,88
8.089308,957,6.702800,88
8.097483,958,6.360700,88
8.105834,959,6.205900,88
8.114093,960,6.455900,88
8.122467,961,6.819000,88
8.130657,962,6.495900,88
8.139085,963,6.875500,88
8.148093,964,6.820900,88
8.155864,965,7.176900,88
8.163941,966,6.155200,88
8.172457,967,6.659800,88
8.181175,968,6.512600,88
8.189170,969,6.355000,88
8.197288,970,6.461900,88
8.205852,971,6.515900,88
8.214467,972,6.621300,88
8.222653,973,6.279500,88
8.230875,974,6.524300,88
8.239636,975,6.351000,88
8.247767,976,6.920100,88
8.258436,977,5.707100,88
8.265742,978,6.294500,88
8.273232,979,6.882700,88
8.281164,980,7.179100,88
8.289324,981,6.479400,88
8.297439,982,6.552900,88
8.306033,983,6.122100,88
8.314878,984,7.060500,88
8.322904,985,7.434500,88
8.331023,986,5.692800,88
8.339460,987,6.630900,88
8.347674,988,7.273500,88
8.356206,989,6.846700,88
8.364538,990,6.164300,88
8.372509,991,6.114600,88
8.381133,992,6.732100,90
8.389317,993,7.380300,90
8.397563,994,6.593400,90
8.406230,995,6.741400,90
8.414428,996,6.431100,90
8.422946,997,6.575200,90
8.430639,998,7.047700,90
